Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Margin,Team Differential,Opponent Differential,Game Type
3/3/18,Washington State,Home,67,Oregon State,92,Away,,Loss,-25,-4.55,2.75,Division 1
3/3/18,Oregon State,Away,92,Washington State,67,Home,,Win,25,2.75,-4.55,Division 1
3/3/18,Western Carolina,Neutral,73,Furman,97,,Neutral Site,Loss,-24,-7.16,10.32,Division 1
3/3/18,UC-Davis,Away,90,UC-Irvine,84,Home,,Win,6,4.91,2.57,Division 1
3/3/18,Utah Valley,Home,73,Seattle,47,Away,,Win,26,10.31,3.73,Division 1
3/3/18,Seattle,Away,47,Utah Valley,73,Home,,Loss,-26,3.73,10.31,Division 1
3/3/18,UC-Santa Barbara,Home,86,Cal Poly,61,Away,,Win,25,6.69,-7.10,Division 1
3/3/18,Cal Poly,Away,61,UC-Santa Barbara,86,Home,,Loss,-25,-7.10,6.69,Division 1
3/3/18,UC-Irvine,Home,84,UC-Davis,90,Away,,Loss,-6,2.57,4.91,Division 1
3/3/18,Utah State,Home,79,Nevada-Las Vegas,67,Away,,Win,12,0.68,5.33,Division 1
3/3/18,New Mexico,Home,95,Fresno State,86,Away,,Win,9,4.53,8.36,Division 1
3/3/18,Fresno State,Away,86,New Mexico,95,Home,,Loss,-9,8.36,4.53,Division 1
3/3/18,Montana,Home,75,Idaho State,64,Away,,Win,11,9.39,-0.81,Division 1
3/3/18,Nevada-Las Vegas,Away,67,Utah State,79,Home,,Loss,-12,5.33,0.68,Division 1
3/3/18,South Dakota,Neutral,87,Nebraska-Omaha,73,,Neutral Site,Win,14,12.71,-6.94,Division 1
3/3/18,Nebraska-Omaha,Neutral,73,South Dakota,87,,Neutral Site,Loss,-14,-6.94,12.71,Division 1
3/3/18,Gonzaga,Neutral,83,Loyola Marymount,69,,Neutral Site,Win,14,17.38,-4.61,Division 1
3/3/18,Southern California,Home,72,UCLA,83,Away,,Loss,-11,6.88,5.59,Division 1
3/3/18,San Diego State,Home,79,Nevada,74,Away,,Win,5,9.59,10.21,Division 1
3/3/18,Nevada,Away,74,San Diego State,79,Home,,Loss,-5,10.21,9.59,Division 1
3/3/18,Saint Mary's (CA),Neutral,69,Pepperdine,66,,Neutral Site,Win,3,12.48,-7.28,Division 1
3/3/18,Pepperdine,Neutral,66,Saint Mary's (CA),69,,Neutral Site,Loss,-3,-7.28,12.48,Division 1
3/3/18,UCLA,Away,83,Southern California,72,Home,,Win,11,5.59,6.88,Division 1
3/3/18,Sacramento State,Home,88,Northern Colorado,77,Away,,Win,11,-6.28,7.65,Division 1
3/3/18,Southern Utah,Away,76,Idaho,78,Home,,Loss,-2,-4.94,6.32,Division 1
3/3/18,Idaho,Home,78,Southern Utah,76,Away,,Win,2,6.32,-4.94,Division 1
3/3/18,Loyola Marymount,Neutral,69,Gonzaga,83,,Neutral Site,Loss,-14,-4.61,17.38,Division 1
3/3/18,Northern Colorado,Away,77,Sacramento State,88,Home,,Loss,-11,7.65,-6.28,Division 1
3/3/18,Long Beach State,Home,77,UC-Riverside,59,Away,,Win,18,-3.06,-4.48,Division 1
3/3/18,UC-Riverside,Away,59,Long Beach State,77,Home,,Loss,-18,-4.48,-3.06,Division 1
3/3/18,Murray State,Neutral,68,Belmont,51,,Neutral Site,Win,17,13.39,8.42,Division 1
3/3/18,Belmont,Neutral,51,Murray State,68,,Neutral Site,Loss,-17,8.42,13.39,Division 1
3/3/18,Vanderbilt,Away,82,Mississippi,69,Home,,Win,13,-1.63,-2.31,Division 1
3/3/18,Rice,Home,60,Texas-San Antonio,79,Away,,Loss,-19,-7.52,3.39,Division 1
3/3/18,Northern Kentucky,Neutral,80,Cleveland State,89,,Neutral Site,Loss,-9,12.47,-6.33,Division 1
3/3/18,Cleveland State,Neutral,89,Northern Kentucky,80,,Neutral Site,Win,9,-6.33,12.47,Division 1
3/3/18,Mississippi,Home,69,Vanderbilt,82,Away,,Loss,-13,-2.31,-1.63,Division 1
3/3/18,Arkansas-Little Rock,Away,72,Louisiana,61,Home,,Win,11,-6.38,13.24,Non Division 1
3/3/18,Texas A&M-Corpus Christi,Away,92,Houston Baptist,87,Home,,Win,5,-3.24,-7.58,Division 1
3/3/18,Houston Baptist,Home,87,Texas A&M-Corpus Christi,92,Away,,Loss,-5,-7.58,-3.24,Division 1
3/3/18,Massachusetts,Home,85,Duquesne,75,Away,,Win,10,-2.56,2.25,Division 1
3/3/18,Duquesne,Away,75,Massachusetts,85,Home,,Loss,-10,2.25,-2.56,Division 1
3/3/18,Louisiana,Home,61,Arkansas-Little Rock,72,Away,,Loss,-11,13.24,-6.38,Non Division 1
3/3/18,Texas-San Antonio,Away,79,Rice,60,Home,,Win,19,3.39,-7.52,Division 1
3/3/18,Grand Canyon,Home,81,Cal State Bakersfield,68,Away,,Win,13,9.21,-2.90,Division 1
3/3/18,Cal State Bakersfield,Away,68,Grand Canyon,81,Home,,Loss,-13,-2.90,9.21,Division 1
3/3/18,Texas-Rio Grande Valley,Home,71,New Mexico State,86,Away,,Loss,-15,-2.84,12.12,Division 1
3/3/18,Idaho State,Away,64,Montana,75,Home,,Loss,-11,-0.81,9.39,Division 1
3/3/18,Manhattan,Neutral,60,Iona,72,,Neutral Site,Loss,-12,-0.90,3.70,Division 1
3/3/18,Iona,Neutral,72,Manhattan,60,,Neutral Site,Win,12,3.70,-0.90,Division 1
3/3/18,New Mexico State,Away,86,Texas-Rio Grande Valley,71,Home,,Win,15,12.12,-2.84,Division 1
3/3/18,Sam Houston State,Home,53,Stephen F. Austin,65,Away,,Loss,-12,3.00,13.03,Division 1
3/3/18,St. Bonaventure,Away,64,Saint Louis,56,Home,,Win,8,6.91,0.39,Division 1
3/3/18,Saint Louis,Home,56,St. Bonaventure,64,Away,,Loss,-8,0.39,6.91,Division 1
3/3/18,Seton Hall,Home,77,Butler,70,Away,,Win,7,5.69,6.82,Division 1
3/3/18,Butler,Away,70,Seton Hall,77,Home,,Loss,-7,6.82,5.69,Division 1
3/3/18,Stephen F. Austin,Away,65,Sam Houston State,53,Home,,Win,12,13.03,3.00,Division 1
3/3/18,Michigan,Neutral,75,Michigan State,64,,Neutral Site,Win,11,10.69,16.18,Division 1
3/3/18,Wofford,Neutral,73,Mercer,53,,Neutral Site,Win,20,5.36,6.63,Division 1
3/3/18,Mercer,Neutral,53,Wofford,73,,Neutral Site,Loss,-20,6.63,5.36,Division 1
3/3/18,Saint Joseph's,Home,78,La Salle,70,Away,,Win,8,1.88,-0.84,Division 1
3/3/18,La Salle,Away,70,Saint Joseph's,78,Home,,Loss,-8,-0.84,1.88,Division 1
3/3/18,Michigan State,Neutral,64,Michigan,75,,Neutral Site,Loss,-11,16.18,10.69,Division 1
3/3/18,Marquette,Home,85,Creighton,81,Away,,Win,4,2.58,10.06,Division 1
3/3/18,South Alabama,Away,75,Georgia State,90,Home,,Loss,-15,0.31,8.03,Division 1
3/3/18,Georgia State,Home,90,South Alabama,75,Away,,Win,15,8.03,0.31,Division 1
3/3/18,Virginia Commonwealth,Away,83,Fordham,58,Home,,Win,25,1.12,-8.00,Division 1
3/3/18,Creighton,Away,81,Marquette,85,Home,,Loss,-4,10.06,2.58,Division 1
3/3/18,Kansas State,Home,77,Baylor,67,Away,,Win,10,4.48,5.69,Division 1
3/3/18,Baylor,Away,67,Kansas State,77,Home,,Loss,-10,5.69,4.48,Division 1
3/3/18,Clemson,Away,52,Syracuse,55,Home,,Loss,-3,7.48,3.00,Division 1
3/3/18,Dayton,Home,88,George Washington,78,Away,,Win,10,-1.16,-2.85,Division 1
3/3/18,South Carolina,Away,70,Auburn,79,Home,,Loss,-9,0.38,10.06,Division 1
3/3/18,Auburn,Home,79,South Carolina,70,Away,,Win,9,10.06,0.38,Division 1
3/3/18,Louisiana-Monroe,Home,79,Arkansas State,83,Away,,Loss,-4,1.28,-4.81,Division 1
3/3/18,Arkansas State,Away,83,Louisiana-Monroe,79,Home,,Win,4,-4.81,1.28,Division 1
3/3/18,George Washington,Away,78,Dayton,88,Home,,Loss,-10,-2.85,-1.16,Division 1
3/3/18,Coastal Carolina,Away,67,Appalachian State,76,Home,,Loss,-9,1.78,2.18,Division 1
3/3/18,Texas A&M,Home,68,Alabama,66,Away,,Win,2,5.73,2.83,Division 1
3/3/18,Alabama,Away,66,Texas A&M,68,Home,,Loss,-2,2.83,5.73,Division 1
3/3/18,Syracuse,Home,55,Clemson,52,Away,,Win,3,3.00,7.48,Division 1
3/3/18,Appalachian State,Home,76,Coastal Carolina,67,Away,,Win,9,2.18,1.78,Division 1
3/3/18,Wagner,Home,75,Robert Morris,64,Away,,Win,11,6.66,-2.00,Division 1
3/3/18,Robert Morris,Away,64,Wagner,75,Home,,Loss,-11,-2.00,6.66,Division 1
3/3/18,Long Island University,Home,78,Fairleigh Dickinson,77,Away,,Win,1,1.29,-0.97,Division 1
3/3/18,Fairleigh Dickinson,Away,77,Long Island University,78,Home,,Loss,-1,-0.97,1.29,Division 1
3/3/18,Wake Forest,Away,56,Georgia Tech,64,Home,,Loss,-8,-1.25,-2.22,Division 1
3/3/18,Citadel,Neutral,58,North Carolina-Greensboro,72,,Neutral Site,Loss,-14,-5.21,11.09,Division 1
3/3/18,Virginia Tech,Away,68,Miami (FL),69,Home,,Loss,-1,7.45,6.22,Division 1
3/3/18,Miami (FL),Home,69,Virginia Tech,68,Away,,Win,1,6.22,7.45,Division 1
3/3/18,Georgia Tech,Home,64,Wake Forest,56,Away,,Win,8,-2.22,-1.25,Division 1
3/3/18,DePaul,Home,62,Xavier,65,Away,,Loss,-3,-2.56,9.79,Division 1
3/3/18,Western Michigan,Away,71,Central Michigan,84,Home,,Loss,-13,1.66,5.32,Division 1
3/3/18,Central Michigan,Home,84,Western Michigan,71,Away,,Win,13,5.32,1.66,Division 1
3/3/18,Kentucky,Away,67,Florida,80,Home,,Loss,-13,6.00,5.88,Division 1
3/3/18,Florida,Home,80,Kentucky,67,Away,,Win,13,5.88,6.00,Division 1
3/3/18,Xavier,Away,65,DePaul,62,Home,,Win,3,9.79,-2.56,Division 1
3/3/18,North Carolina-Greensboro,Neutral,72,Citadel,58,,Neutral Site,Win,14,11.09,-5.21,Division 1
3/3/18,Stanford,Away,84,Arizona State,83,Home,,Win,1,1.09,8.19,Division 1
3/3/18,Arizona State,Home,83,Stanford,84,Away,,Loss,-1,8.19,1.09,Division 1
3/3/18,Massachusetts-Lowell,Away,77,Maryland-Baltimore County,89,Home,,Loss,-12,-2.33,4.44,Division 1
3/3/18,Fordham,Home,58,Virginia Commonwealth,83,Away,,Loss,-25,-8.00,1.12,Division 1
3/3/18,Florida State,Home,85,Boston College,76,Away,,Win,9,7.29,2.35,Division 1
3/3/18,Boston College,Away,76,Florida State,85,Home,,Loss,-9,2.35,7.29,Division 1
3/3/18,Maryland-Baltimore County,Home,89,Massachusetts-Lowell,77,Away,,Win,12,4.44,-2.33,Division 1
3/3/18,Texas,Home,87,West Virginia,79,Away,,Win,8,3.52,10.62,Division 1
3/3/18,St. John's (NY),Away,57,Providence,61,Home,,Loss,-4,0.56,1.06,Division 1
3/3/18,Providence,Home,61,St. John's (NY),57,Away,,Win,4,1.06,0.56,Division 1
3/3/18,Mississippi State,Away,57,Louisiana State,78,Home,,Loss,-21,5.85,3.75,Division 1
3/3/18,Louisiana State,Home,78,Mississippi State,57,Away,,Win,21,3.75,5.85,Division 1
3/3/18,West Virginia,Away,79,Texas,87,Home,,Loss,-8,10.62,3.52,Division 1
3/3/18,Bradley,Neutral,54,Loyola (IL),62,,Neutral Site,Loss,-8,2.64,10.53,Division 1
3/3/18,Villanova,Home,97,Georgetown,73,Away,,Win,24,16.18,1.87,Division 1
3/3/18,Georgetown,Away,73,Villanova,97,Home,,Loss,-24,1.87,16.18,Division 1
3/3/18,Southern Mississippi,Home,72,Louisiana Tech,64,Away,,Win,8,-1.41,4.15,Division 1
3/3/18,Alabama State,Home,64,Grambling,66,Away,,Loss,-2,-9.94,-2.06,Division 1
3/3/18,Wright State,Neutral,87,Green Bay,72,,Neutral Site,Win,15,6.44,0.55,Division 1
3/3/18,Green Bay,Neutral,72,Wright State,87,,Neutral Site,Loss,-15,0.55,6.44,Division 1
3/3/18,Louisiana Tech,Away,64,Southern Mississippi,72,Home,,Loss,-8,4.15,-1.41,Division 1
3/3/18,Eastern Washington,Home,85,Northern Arizona,68,Away,,Win,17,3.56,-12.88,Division 1
3/3/18,Missouri-Kansas City,Away,82,Chicago State,96,Home,,Loss,-14,-6.13,-18.28,Division 1
3/3/18,Chicago State,Home,96,Missouri-Kansas City,82,Away,,Win,14,-18.28,-6.13,Division 1
3/3/18,Troy,Away,83,Georgia Southern,89,Home,,Loss,-6,2.03,5.73,Division 1
3/3/18,Georgia Southern,Home,89,Troy,83,Away,,Win,6,5.73,2.03,Division 1
3/3/18,Northern Arizona,Away,68,Eastern Washington,85,Home,,Loss,-17,-12.88,3.56,Division 1
3/3/18,Grambling,Away,66,Alabama State,64,Home,,Win,2,-2.06,-9.94,Division 1
3/3/18,Northwestern State,Away,58,Central Arkansas,61,Home,,Loss,-3,-13.66,2.18,Division 1
3/3/18,Central Arkansas,Home,61,Northwestern State,58,Away,,Win,3,2.18,-13.66,Division 1
3/3/18,Hawaii,Away,68,Cal State Fullerton,60,Home,,Win,8,1.10,3.19,Division 1
3/3/18,Chattanooga,Neutral,59,East Tennessee State,77,,Neutral Site,Loss,-18,-4.56,9.57,Division 1
3/3/18,Elon,Neutral,79,Delaware,86,,Neutral Site,Loss,-7,-2.84,-2.73,Division 1
3/3/18,Delaware,Neutral,86,Elon,79,,Neutral Site,Win,7,-2.73,-2.84,Division 1
3/3/18,Cal State Fullerton,Home,60,Hawaii,68,Away,,Loss,-8,3.19,1.10,Division 1
3/3/18,Arizona,Home,66,University of California,54,Away,,Win,12,9.71,-9.91,Division 1
3/3/18,Texas Southern,Away,78,Alcorn State,71,Home,,Win,7,-2.09,-4.50,Division 1
3/3/18,Alcorn State,Home,71,Texas Southern,78,Away,,Loss,-7,-4.50,-2.09,Division 1
3/3/18,Pennsylvania,Away,99,Brown,93,Home,,Win,6,7.75,-1.96,Division 1
3/3/18,Brown,Home,93,Pennsylvania,99,Away,,Loss,-6,-1.96,7.75,Division 1
3/3/18,University of California,Away,54,Arizona,66,Home,,Loss,-12,-9.91,9.71,Division 1
3/3/18,Abilene Christian,Away,69,Incarnate Word,59,Home,,Win,10,2.81,-6.61,Division 1
3/3/18,New Hampshire,Away,60,Hartford,71,Home,,Loss,-11,0.58,0.75,Division 1
3/3/18,Hartford,Home,71,New Hampshire,60,Away,,Win,11,0.75,0.58,Division 1
3/3/18,McNeese State,Home,69,Lamar,60,Away,,Win,9,-0.86,6.59,Division 1
3/3/18,Lamar,Away,60,McNeese State,69,Home,,Loss,-9,6.59,-0.86,Division 1
3/3/18,Incarnate Word,Home,59,Abilene Christian,69,Away,,Loss,-10,-6.61,2.81,Division 1
3/3/18,James Madison,Neutral,62,Drexel,70,,Neutral Site,Loss,-8,-2.28,-4.15,Division 1
3/3/18,San Jose State,Away,61,Air Force,83,Home,,Loss,-22,-9.53,-3.87,Division 1
3/3/18,Air Force,Home,83,San Jose State,61,Away,,Win,22,-3.87,-9.53,Division 1
3/3/18,Loyola (IL),Neutral,62,Bradley,54,,Neutral Site,Win,8,10.53,2.64,Division 1
3/3/18,Drexel,Neutral,70,James Madison,62,,Neutral Site,Win,8,-4.15,-2.28,Division 1
3/3/18,San Diego,Neutral,79,Brigham Young,85,,Neutral Site,Loss,-6,3.65,6.79,Division 1
3/3/18,Brigham Young,Neutral,85,San Diego,79,,Neutral Site,Win,6,6.79,3.65,Division 1
3/3/18,Montana State,Home,92,Weber State,95,Away,,Loss,-3,-2.81,7.71,Division 1
3/3/18,Notre Dame,Away,57,Virginia,62,Home,,Loss,-5,5.66,14.15,Division 1
3/3/18,Texas Tech,Home,79,Texas Christian,75,Away,,Win,4,10.59,6.48,Division 1
3/3/18,Texas Christian,Away,75,Texas Tech,79,Home,,Loss,-4,6.48,10.59,Division 1
3/3/18,Washington,Home,64,Oregon,72,Away,,Loss,-8,1.72,6.09,Division 1
3/3/18,Oregon,Away,72,Washington,64,Home,,Win,8,6.09,1.72,Division 1
3/3/18,Virginia,Home,62,Notre Dame,57,Away,,Win,5,14.15,5.66,Division 1
3/3/18,Purdue,Neutral,78,Penn State,70,,Neutral Site,Win,8,15.50,7.71,Division 1
3/3/18,Oklahoma State,Home,82,Kansas,64,Away,,Win,18,3.38,10.11,Division 1
3/3/18,Kansas,Away,64,Oklahoma State,82,Home,,Loss,-18,10.11,3.38,Division 1
3/3/18,Weber State,Away,95,Montana State,92,Home,,Win,3,7.71,-2.81,Division 1
3/3/18,Penn State,Neutral,70,Purdue,78,,Neutral Site,Loss,-8,7.71,15.50,Division 1
3/3/18,Portland State,Home,97,North Dakota,90,Away,,Win,7,6.12,-5.78,Division 1
3/3/18,North Dakota,Away,90,Portland State,97,Home,,Loss,-7,-5.78,6.12,Division 1
3/4/18,East Tennessee State,Neutral,63,Furman,52,,Neutral Site,Win,11,9.57,10.32,Division 1
3/4/18,Milwaukee,Neutral,80,Illinois-Chicago,75,,Neutral Site,Win,5,-0.03,2.34,Division 1
3/4/18,Illinois-Chicago,Neutral,75,Milwaukee,80,,Neutral Site,Loss,-5,2.34,-0.03,Division 1
3/4/18,Northeastern,Neutral,74,Delaware,50,,Neutral Site,Win,24,6.12,-2.73,Division 1
3/4/18,Delaware,Neutral,50,Northeastern,74,,Neutral Site,Loss,-24,-2.73,6.12,Division 1
3/4/18,Furman,Neutral,52,East Tennessee State,63,,Neutral Site,Loss,-11,10.32,9.57,Division 1
3/4/18,North Carolina-Greensboro,Neutral,56,Wofford,55,,Neutral Site,Win,1,11.09,5.36,Division 1
3/4/18,Houston,Home,81,Connecticut,71,Away,,Win,10,12.26,-5.06,Division 1
3/4/18,Connecticut,Away,71,Houston,81,Home,,Loss,-10,-5.06,12.26,Division 1
3/4/18,Purdue,Neutral,66,Michigan,75,,Neutral Site,Loss,-9,15.50,10.69,Division 1
3/4/18,Michigan,Neutral,75,Purdue,66,,Neutral Site,Win,9,10.69,15.50,Division 1
3/4/18,Wofford,Neutral,55,North Carolina-Greensboro,56,,Neutral Site,Loss,-1,5.36,11.09,Division 1
3/4/18,Denver,Neutral,90,Oral Roberts,88,,Neutral Site,Win,2,-0.81,-5.39,Division 1
3/4/18,North Carolina-Wilmington,Neutral,93,Hofstra,88,,Neutral Site,Win,5,-3.94,2.16,Division 1
3/4/18,Hofstra,Neutral,88,North Carolina-Wilmington,93,,Neutral Site,Loss,-5,2.16,-3.94,Division 1
3/4/18,Quinnipiac,Neutral,64,Fairfield,74,,Neutral Site,Loss,-10,-5.06,-1.30,Division 1
3/4/18,Fairfield,Neutral,74,Quinnipiac,64,,Neutral Site,Win,10,-1.30,-5.06,Division 1
3/4/18,Oral Roberts,Neutral,88,Denver,90,,Neutral Site,Loss,-2,-5.39,-0.81,Division 1
3/4/18,IPFW,Neutral,82,North Dakota State,86,,Neutral Site,Loss,-4,6.48,3.45,Division 1
3/4/18,Saint Peter's,Neutral,62,Iona,65,,Neutral Site,Loss,-3,-0.88,3.70,Division 1
3/4/18,Iona,Neutral,65,Saint Peter's,62,,Neutral Site,Win,3,3.70,-0.88,Division 1
3/4/18,Oakland,Neutral,62,IUPUI,55,,Neutral Site,Win,7,1.94,-4.43,Division 1
3/4/18,IUPUI,Neutral,55,Oakland,62,,Neutral Site,Loss,-7,-4.43,1.94,Division 1
3/4/18,North Dakota State,Neutral,86,IPFW,82,,Neutral Site,Win,4,3.45,6.48,Division 1
3/4/18,Boston University,Away,59,Bucknell,90,Home,,Loss,-31,-1.41,8.29,Division 1
3/4/18,Radford,Home,55,Liberty,52,Away,,Win,3,2.40,7.71,Division 1
3/4/18,Liberty,Away,52,Radford,55,Home,,Loss,-3,7.71,2.40,Division 1
3/4/18,Loyola (IL),Neutral,65,Illinois State,49,,Neutral Site,Win,16,10.53,-1.64,Division 1
3/4/18,Illinois State,Neutral,49,Loyola (IL),65,,Neutral Site,Loss,-16,-1.64,10.53,Division 1
3/4/18,Bucknell,Home,90,Boston University,59,Away,,Win,31,8.29,-1.41,Division 1
3/4/18,College of Charleston,Neutral,66,Drexel,59,,Neutral Site,Win,7,6.33,-4.15,Division 1
3/4/18,Holy Cross,Away,55,Colgate,62,Home,,Loss,-7,-4.10,2.59,Division 1
3/4/18,Colgate,Home,62,Holy Cross,55,Away,,Win,7,2.59,-4.10,Division 1
3/4/18,Wichita State,Home,61,Cincinnati,62,Away,,Loss,-1,11.66,17.06,Division 1
3/4/18,Cincinnati,Away,62,Wichita State,61,Home,,Win,1,17.06,11.66,Division 1
3/4/18,Drexel,Neutral,59,College of Charleston,66,,Neutral Site,Loss,-7,-4.15,6.33,Division 1
3/4/18,Temple,Away,58,Tulsa,76,Home,,Loss,-18,-0.38,2.58,Division 1
3/4/18,Memphis,Home,90,East Carolina,70,Away,,Win,20,-0.43,-8.13,Division 1
3/4/18,East Carolina,Away,70,Memphis,90,Home,,Loss,-20,-8.13,-0.43,Division 1
3/4/18,Tulane,Away,51,Central Florida,60,Home,,Loss,-9,-0.87,0.85,Division 1
3/4/18,Central Florida,Home,60,Tulane,51,Away,,Win,9,0.85,-0.87,Division 1
3/4/18,Tulsa,Home,76,Temple,58,Away,,Win,18,2.58,-0.38,Division 1
3/4/18,Towson,Neutral,66,William & Mary,80,,Neutral Site,Loss,-14,5.22,3.39,Division 1
3/4/18,Southern Methodist,Away,54,South Florida,65,Home,,Loss,-11,5.42,-7.31,Division 1
3/4/18,South Florida,Home,65,Southern Methodist,54,Away,,Win,11,-7.31,5.42,Division 1
3/4/18,Lipscomb,Away,108,Florida Gulf Coast,96,Home,,Win,12,5.06,10.12,Division 1
3/4/18,Florida Gulf Coast,Home,96,Lipscomb,108,Away,,Loss,-12,10.12,5.06,Division 1
3/4/18,William & Mary,Neutral,80,Towson,66,,Neutral Site,Win,14,3.39,5.22,Division 1
3/5/18,San Francisco,Neutral,60,Gonzaga,88,,Neutral Site,Loss,-28,0.21,17.38,Division 1
3/5/18,Gonzaga,Neutral,88,San Francisco,60,,Neutral Site,Win,28,17.38,0.21,Division 1
3/5/18,Norfolk State,Neutral,78,Maryland-Eastern Shore,68,,Neutral Site,Win,10,-0.55,-15.03,Division 1
3/5/18,Maryland-Eastern Shore,Neutral,68,Norfolk State,78,,Neutral Site,Loss,-10,-15.03,-0.55,Division 1
3/5/18,Western Michigan,Home,78,Akron,79,Away,,Loss,-1,1.66,-3.59,Division 1
3/5/18,Akron,Away,79,Western Michigan,78,Home,,Win,1,-3.59,1.66,Division 1
3/5/18,Northeastern,Neutral,79,North Carolina-Wilmington,52,,Neutral Site,Win,27,6.12,-3.94,Division 1
3/5/18,North Carolina-Wilmington,Neutral,52,Northeastern,79,,Neutral Site,Loss,-27,-3.94,6.12,Division 1
3/5/18,Wright State,Neutral,59,Milwaukee,53,,Neutral Site,Win,6,6.44,-0.03,Division 1
3/5/18,Milwaukee,Neutral,53,Wright State,59,,Neutral Site,Loss,-6,-0.03,6.44,Division 1
3/5/18,Saint Mary's (CA),Neutral,72,Brigham Young,85,,Neutral Site,Loss,-13,12.48,6.79,Division 1
3/5/18,Brigham Young,Neutral,85,Saint Mary's (CA),72,,Neutral Site,Win,13,6.79,12.48,Division 1
3/5/18,North Carolina-Greensboro,Neutral,62,East Tennessee State,47,,Neutral Site,Win,15,11.09,9.57,Division 1
3/5/18,East Tennessee State,Neutral,47,North Carolina-Greensboro,62,,Neutral Site,Loss,-15,9.57,11.09,Division 1
3/5/18,South Dakota,Neutral,76,Denver,58,,Neutral Site,Win,18,12.71,-0.81,Division 1
3/5/18,Denver,Neutral,58,South Dakota,76,,Neutral Site,Loss,-18,-0.81,12.71,Division 1
3/5/18,Central Michigan,Home,81,Bowling Green State,77,Away,,Win,4,5.32,-1.61,Division 1
3/5/18,Bowling Green State,Away,77,Central Michigan,81,Home,,Loss,-4,-1.61,5.32,Division 1
3/5/18,Iona,Neutral,83,Fairfield,71,,Neutral Site,Win,12,3.70,-1.30,Division 1
3/5/18,Fairfield,Neutral,71,Iona,83,,Neutral Site,Loss,-12,-1.30,3.70,Division 1
3/5/18,William & Mary,Neutral,73,College of Charleston,83,,Neutral Site,Loss,-10,3.39,6.33,Division 1
3/5/18,College of Charleston,Neutral,83,William & Mary,73,,Neutral Site,Win,10,6.33,3.39,Division 1
3/5/18,North Carolina A&T,Neutral,62,Delaware State,61,,Neutral Site,Win,1,0.91,-13.25,Division 1
3/5/18,Delaware State,Neutral,61,North Carolina A&T,62,,Neutral Site,Loss,-1,-13.25,0.91,Division 1
3/5/18,Oakland,Neutral,43,Cleveland State,44,,Neutral Site,Loss,-1,1.94,-6.33,Division 1
3/5/18,Cleveland State,Neutral,44,Oakland,43,,Neutral Site,Win,1,-6.33,1.94,Division 1
3/5/18,South Dakota State,Neutral,78,North Dakota State,57,,Neutral Site,Win,21,10.79,3.45,Division 1
3/5/18,North Dakota State,Neutral,57,South Dakota State,78,,Neutral Site,Loss,-21,3.45,10.79,Division 1
3/5/18,Northern Illinois,Away,59,Kent State,61,Home,,Loss,-2,-2.75,-0.80,Division 1
3/5/18,Kent State,Home,61,Northern Illinois,59,Away,,Win,2,-0.80,-2.75,Division 1
3/5/18,Ohio,Away,55,Miami (OH),68,Home,,Loss,-13,-0.69,1.67,Division 1
3/5/18,Miami (OH),Home,68,Ohio,55,Away,,Win,13,1.67,-0.69,Division 1
3/6/18,Southern Utah,Neutral,76,Idaho State,68,,Neutral Site,Win,8,-4.94,-0.81,Division 1
3/6/18,Idaho State,Neutral,68,Southern Utah,76,,Neutral Site,Loss,-8,-0.81,-4.94,Division 1
3/6/18,Jackson State,Away,60,Southern,62,Home,,Loss,-2,-5.31,-2.73,Division 1
3/6/18,Brigham Young,Neutral,54,Gonzaga,74,,Neutral Site,Loss,-20,6.79,17.38,Division 1
3/6/18,Southern,Home,62,Jackson State,60,Away,,Win,2,-2.73,-5.31,Division 1
3/6/18,Cleveland State,Neutral,57,Wright State,74,,Neutral Site,Loss,-17,-6.33,6.44,Division 1
3/6/18,Wagner,Home,61,Long Island University,71,Away,,Loss,-10,6.66,1.29,Division 1
3/6/18,Wright State,Neutral,74,Cleveland State,57,,Neutral Site,Win,17,6.44,-6.33,Division 1
3/6/18,Mississippi Valley State,Away,73,Arkansas-Pine Bluff,77,Home,,Loss,-4,-13.28,-5.49,Division 1
3/6/18,Arkansas-Pine Bluff,Home,77,Mississippi Valley State,73,Away,,Win,4,-5.49,-13.28,Division 1
3/6/18,Gonzaga,Neutral,74,Brigham Young,54,,Neutral Site,Win,20,17.38,6.79,Division 1
3/6/18,Alabama State,Away,76,Texas Southern,90,Home,,Loss,-14,-9.94,-2.09,Division 1
3/6/18,South Dakota State,Neutral,97,South Dakota,87,,Neutral Site,Win,10,10.79,12.71,Division 1
3/6/18,Texas Southern,Home,90,Alabama State,76,Away,,Win,14,-2.09,-9.94,Division 1
3/6/18,Sacramento State,Neutral,67,Portland State,71,,Neutral Site,Loss,-4,-6.28,6.12,Division 1
3/6/18,Portland State,Neutral,71,Sacramento State,67,,Neutral Site,Win,4,6.12,-6.28,Division 1
3/6/18,South Carolina State,Neutral,80,Morgan State,83,,Neutral Site,Loss,-3,-9.53,-2.63,Division 1
3/6/18,Morgan State,Neutral,83,South Carolina State,80,,Neutral Site,Win,3,-2.63,-9.53,Division 1
3/6/18,Alcorn State,Away,71,Prairie View,87,Home,,Loss,-16,-4.50,-1.47,Division 1
3/6/18,South Dakota,Neutral,87,South Dakota State,97,,Neutral Site,Loss,-10,12.71,10.79,Division 1
